2014/01/01,00:00:00,14,58.00,55.00,0.00,2.00,1.00,114.05
2014/01/01,00:15:00,14,80.00,79.00,0.00,1.00,0.00,112.21
2014/01/01,00:30:00,14,93.00,90.00,1.00,0.00,2.00,109.69
2014/01/01,00:45:00,14,118.00,113.00,3.00,1.00,1.00,111.75
2014/01/01,01:00:00,14,120.00,116.00,2.00,0.00,2.00,107.99
2014/01/01,01:15:00,14,117.00,110.00,2.00,1.00,4.00,106.45
2014/01/01,01:30:00,14,115.00,111.00,2.00,1.00,1.00,110.46
2014/01/01,01:45:00,14,118.00,115.00,0.00,1.00,2.00,114.14
2014/01/01,02:00:00,14,103.00,102.00,0.00,1.00,0.00,112.49
2014/01/01,02:15:00,14,81.00,75.00,1.00,0.00,5.00,109.11
2014/01/01,02:30:00,14,70.00,65.00,1.00,1.00,3.00,108.60
2014/01/01,02:45:00,14,73.00,66.00,4.00,2.00,1.00,109.51
2014/01/01,03:00:00,14,63.00,58.00,2.00,0.00,3.00,112.33
2014/01/01,03:15:00,14,66.00,61.00,1.00,1.00,3.00,108.80
2014/01/01,03:30:00,14,70.00,63.00,0.00,2.00,5.00,110.98
2014/01/01,03:45:00,14,43.00,36.00,1.00,4.00,2.00,106.04
2014/01/01,04:00:00,14,47.00,40.00,2.00,1.00,4.00,105.68
2014/01/01,04:15:00,14,50.00,47.00,0.00,0.00,3.00,109.83
2014/01/01,04:30:00,14,45.00,39.00,2.00,0.00,4.00,110.92
2014/01/01,04:45:00,14,58.00,54.00,1.00,3.00,0.00,113.04
2014/01/01,05:00:00,14,54.00,47.00,1.00,1.00,5.00,108.24
2014/01/01,05:15:00,14,77.00,71.00,1.00,0.00,5.00,109.46
2014/01/01,05:30:00,14,81.00,73.00,2.00,0.00,6.00,109.46
2014/01/01,05:45:00,14,69.00,63.00,1.00,1.00,4.00,109.27
2014/01/01,06:00:00,14,82.00,79.00,0.00,1.00,2.00,108.65
2014/01/01,06:15:00,14,78.00,73.00,0.00,1.00,4.00,111.35
2014/01/01,06:30:00,14,118.00,103.00,2.00,3.00,10.00,110.17
2014/01/01,06:45:00,14,93.00,85.00,1.00,0.00,7.00,112.93
2014/01/01,07:00:00,14,112.00,105.00,0.00,1.00,6.00,109.29
2014/01/01,07:15:00,14,94.00,81.00,2.00,1.00,10.00,107.22
2014/01/01,07:30:00,14,102.00,85.00,3.00,3.00,11.00,109.46
2014/01/01,07:45:00,14,99.00,89.00,1.00,1.00,8.00,107.43
2014/01/01,08:00:00,14,96.00,88.00,1.00,1.00,6.00,106.63
2014/01/01,08:15:00,14,101.00,93.00,1.00,0.00,7.00,113.59
2014/01/01,08:30:00,14,103.00,92.00,2.00,1.00,8.00,111.73
2014/01/01,08:45:00,14,116.00,97.00,3.00,4.00,12.00,113.48
2014/01/01,09:00:00,14,106.00,93.00,5.00,1.00,7.00,110.26
2014/01/01,09:15:00,14,158.00,147.00,4.00,2.00,5.00,114.23
2014/01/01,09:30:00,14,189.00,177.00,2.00,2.00,8.00,112.69
2014/01/01,09:45:00,14,214.00,194.00,4.00,2.00,14.00,111.15
2014/01/01,10:00:00,14,237.00,226.00,3.00,1.00,7.00,112.28
2014/01/01,10:15:00,14,310.00,288.00,6.00,1.00,15.00,111.78
2014/01/01,10:30:00,14,372.00,352.00,5.00,2.00,13.00,114.17
2014/01/01,10:45:00,14,452.00,428.00,4.00,4.00,16.00,110.26
2014/01/01,11:00:00,14,534.00,511.00,6.00,2.00,15.00,110.44
2014/01/01,11:15:00,14,586.00,570.00,6.00,1.00,9.00,107.48
2014/01/01,11:30:00,14,681.00,643.00,8.00,5.00,25.00,105.37
2014/01/01,11:45:00,14,705.00,677.00,1.00,9.00,18.00,102.50
2014/01/01,12:00:00,14,787.00,767.00,4.00,6.00,10.00,102.36
2014/01/01,12:15:00,14,842.00,814.00,9.00,6.00,13.00,100.77
2014/01/01,12:30:00,14,886.00,854.00,4.00,5.00,23.00,100.82
2014/01/01,12:45:00,14,903.00,874.00,6.00,3.00,20.00,103.62
2014/01/01,13:00:00,14,898.00,873.00,7.00,1.00,17.00,107.35
2014/01/01,13:15:00,14,838.00,816.00,7.00,0.00,15.00,108.49
2014/01/01,13:30:00,14,843.00,825.00,8.00,2.00,8.00,110.46
2014/01/01,13:45:00,14,852.00,831.00,10.00,2.00,9.00,110.13
2014/01/01,14:00:00,14,756.00,723.00,9.00,4.00,20.00,110.70
2014/01/01,14:15:00,14,789.00,763.00,5.00,5.00,16.00,110.09
2014/01/01,14:30:00,14,761.00,729.00,7.00,8.00,17.00,110.78
2014/01/01,14:45:00,14,772.00,757.00,4.00,2.00,9.00,111.68
2014/01/01,15:00:00,14,801.00,788.00,5.00,1.00,7.00,111.68
2014/01/01,15:15:00,14,920.00,895.00,6.00,3.00,16.00,109.86
2014/01/01,15:30:00,14,968.00,944.00,5.00,1.00,18.00,109.26
2014/01/01,15:45:00,14,948.00,919.00,5.00,4.00,20.00,108.53
2014/01/01,16:00:00,14,900.00,871.00,7.00,0.00,22.00,107.64
2014/01/01,16:15:00,14,780.00,761.00,8.00,2.00,9.00,108.69
2014/01/01,16:30:00,14,641.00,625.00,3.00,3.00,10.00,110.30
2014/01/01,16:45:00,14,560.00,544.00,5.00,2.00,9.00,110.62
2014/01/01,17:00:00,14,578.00,562.00,2.00,7.00,7.00,107.78
2014/01/01,17:15:00,14,582.00,572.00,3.00,1.00,6.00,103.00
2014/01/01,17:30:00,14,582.00,556.00,11.00,5.00,10.00,103.33
2014/01/01,17:45:00,14,639.00,623.00,4.00,1.00,11.00,106.71
2014/01/01,18:00:00,14,593.00,576.00,2.00,3.00,12.00,108.55
2014/01/01,18:15:00,14,505.00,473.00,5.00,6.00,21.00,109.60
2014/01/01,18:30:00,14,477.00,455.00,4.00,3.00,15.00,110.13
2014/01/01,18:45:00,14,453.00,440.00,4.00,3.00,6.00,110.06
2014/01/01,19:00:00,14,411.00,392.00,5.00,5.00,9.00,109.72
2014/01/01,19:15:00,14,413.00,387.00,1.00,8.00,17.00,111.93
2014/01/01,19:30:00,14,408.00,386.00,3.00,4.00,15.00,111.10
2014/01/01,19:45:00,14,377.00,364.00,4.00,1.00,8.00,110.44
2014/01/01,20:00:00,14,397.00,378.00,2.00,1.00,16.00,111.17
2014/01/01,20:15:00,14,386.00,357.00,5.00,4.00,20.00,110.12
2014/01/01,20:30:00,14,318.00,304.00,0.00,3.00,11.00,111.65
2014/01/01,20:45:00,14,275.00,258.00,2.00,0.00,15.00,111.29
2014/01/01,21:00:00,14,243.00,221.00,2.00,5.00,15.00,110.27
2014/01/01,21:15:00,14,280.00,259.00,4.00,4.00,13.00,110.42
2014/01/01,21:30:00,14,220.00,208.00,1.00,3.00,8.00,113.16
2014/01/01,21:45:00,14,218.00,200.00,5.00,2.00,11.00,110.43
2014/01/01,22:00:00,14,168.00,154.00,2.00,3.00,9.00,113.06
2014/01/01,22:15:00,14,160.00,142.00,2.00,4.00,12.00,105.49
2014/01/01,22:30:00,14,156.00,143.00,1.00,1.00,11.00,98.98
2014/01/01,22:45:00,14,134.00,118.00,4.00,1.00,11.00,100.00
2014/01/01,23:00:00,14,135.00,116.00,4.00,0.00,15.00,100.94
2014/01/01,23:15:00,14,113.00,102.00,1.00,3.00,7.00,101.93
2014/01/01,23:30:00,14,108.00,93.00,2.00,3.00,10.00,108.52
2014/01/01,23:45:00,14,104.00,82.00,1.00,2.00,19.00,104.79
2014/01/02,00:00:00,7,60.00,45.00,0.00,1.00,14.00,104.56
2014/01/02,00:15:00,7,74.00,51.00,0.00,3.00,20.00,104.91
2014/01/02,00:30:00,7,69.00,51.00,0.00,1.00,17.00,104.59
2014/01/02,00:45:00,7,57.00,30.00,2.00,2.00,23.00,101.11
2014/01/02,01:00:00,7,57.00,34.00,2.00,2.00,19.00,101.03
2014/01/02,01:15:00,7,47.00,29.00,0.00,1.00,17.00,98.66
2014/01/02,01:30:00,7,38.00,23.00,0.00,2.00,13.00,97.90
2014/01/02,01:45:00,7,36.00,20.00,1.00,2.00,13.00,101.12
2014/01/02,02:00:00,7,39.00,21.00,4.00,1.00,13.00,98.56
2014/01/02,02:15:00,7,39.00,14.00,3.00,3.00,19.00,92.94
